"1/6/2016 9:34:16 AM","Ben Assef","12/31/2015","12/31/2015","","","NYE Lighting","","","12/31/2015","","12/31/2015","1/6/2016 9:34:55 AM","1","4D4E1E9B-1373-410F-B864-2ACA81C121EE","7"
"1/7/2016 2:49:56 PM","Ben Assef","1/7/2016","1/7/2016","","","Stage Lighting","","","1/7/2016","","1/7/2016","1/7/2016 2:51:04 PM","1","931673D7-89A1-40A0-8448-AB4C621132F3","7"
"1/11/2016 7:45:09 PM","ben assef","7/30/2016","7/29/2016","","","Down On The Farm 2016","","","7/29/2016","","7/30/2016","6/7/2016 3:52:17 PM","2","7B34EA3A-0C3E-436F-8FA8-501D5C18FB46","7"
"1/12/2016 10:17:41 PM","Ben Assef","1/23/2016","1/22/2016","","","Hotel Minnesnowta","","","1/22/2016","","1/23/2016","1/12/2016 10:18:12 PM","2","9B032921-1BF0-4B55-A8B6-797205900E07","7"
"1/13/2016 10:16:32 PM","Ben Assef","12/31/2016","12/31/2016","","","SUITE","","","12/31/2016","","12/31/2016","1/13/2016 10:17:02 PM","1","FA95CCB3-D336-4CA3-8061-E072B54AC305","7"
"1/19/2016 1:03:40 PM","Ben Assef","9/7/2016","6/1/2016","","8:30 PM","Berne Wood-Fired Pizza Summer Concert Series","5:30 PM","3:00 PM","6/1/2016","8:30 PM","9/7/2016","1/20/2016 10:46:13 AM","99","BD0E087D-E655-42C6-A16B-13ABA41E3E82","7"
"1/25/2016 3:52:15 PM","Ben Assef","1/22/2016","1/22/2016","","","Lighting Rental","","","1/22/2016","","1/22/2016","1/25/2016 3:52:54 PM","1","B6DFD76A-8DB1-42E2-99E0-66403B197D15","7"
"1/25/2016 4:17:31 PM","Ben Assef","1/23/2016","1/22/2016","","","Hotel Minnesnowta","","","1/22/2016","","1/23/2016","1/25/2016 4:18:01 PM","2","27A5103E-BE40-4A92-8866-E30AFC36E988","7"
"1/27/2016 12:12:21 AM","Ben Assef","7/17/2016","7/15/2016","","","Spring Creek Motocross ","","","7/15/2016","","7/17/2016","1/27/2016 12:13:19 AM","3","4FC67AE6-9F1F-43DC-9575-9D4999B5B8EA","7"
"2/4/2016 9:55:26 AM","ben assef","6/11/2016","6/8/2016","","","Blue Ox Festival 2016","","9:00 AM","6/8/2016","12:00 AM","6/12/2016","6/7/2016 3:52:24 PM","4","0DB9ED3C-F072-4193-A45B-5B220FFE6E8E","7"
"2/9/2016 8:35:04 AM","Ben Assef","2/14/2016","2/12/2016","","","Valentines Day Lighting","","","2/12/2016","","2/14/2016","2/9/2016 8:35:50 AM","3","820A4516-EFDA-442A-A8B2-4253CD0BA635","7"
"2/10/2016 10:06:20 AM","Sean O'Connell","6/19/2016","6/16/2016","","","Steamboat Days 2016","","1:00 PM","6/16/2016","","6/19/2016","2/10/2016 10:08:15 AM","4","3FE889F2-31B9-4035-8593-08CC428E6D8B","7"
"2/10/2016 4:02:07 PM","Ben Assef","2/11/2016","2/11/2016","","9:00 PM","Okee Dokee Brothers","7:00 PM","5:00 PM","2/11/2016","9:00 PM","2/11/2016","2/10/2016 4:03:30 PM","1","0EB60FE0-5AF1-4822-8B4C-B76F12C0FCED","7"
"2/22/2016 4:33:39 PM","Ben Assef","2/26/2016","2/26/2016","","","Lighting Rental","","2:00 PM","2/26/2016","2:00 PM","2/27/2016","2/22/2016 4:34:13 PM","1","A690792B-3702-49FA-90DF-29AD61B238AE","7"
"2/22/2016 4:59:01 PM","ben assef","5/14/2016","5/13/2016","","","Built to Last 2016","","8:00 AM","5/13/2016","12:30 AM","5/14/2016","2/22/2016 4:59:52 PM","2","1E04B481-0C29-4F71-BD60-21380C7958E4","7"
"2/28/2016 3:34:07 PM","Ben Assef","2/7/2016","2/5/2016","","","Home Show Lighting","","","2/5/2016","","2/7/2016","2/28/2016 3:36:06 PM","3","25D3A813-F966-46EE-B062-AB189E7E5EF8","7"
"2/29/2016 12:09:38 AM","Ben Assef","3/19/2016","3/17/2016","","","St. Patrick's Day Lighting","","2:00 PM","3/17/2016","2:00 PM","3/19/2016","3/16/2016 1:08:52 AM","3","BB92F1DF-09FC-490E-AB74-9D08C586FC61","7"
"2/29/2016 12:20:31 AM","Ben Assef","4/16/2016","4/16/2016","","","CD Release Show","","","4/16/2016","","4/16/2016","2/29/2016 12:21:41 AM","1","18A05530-7F99-4720-A722-B9C1034DECE8","7"
"2/29/2016 2:30:44 PM","Ben Assef","8/2/2016","8/2/2016","","","Okee Dokee Brothers ","","","8/2/2016","","8/2/2016","2/29/2016 2:31:27 PM","1","DE41EEBF-736B-4308-B266-EF3EA923EDAE","7"
"3/2/2016 4:22:28 PM","Ben Assef","4/2/2016","4/2/2016","","12:00 AM","Return of the Robin","8:00 PM","9:00 AM","4/2/2016","12:00 AM","4/3/2016","3/2/2016 4:24:52 PM","1","25CEB753-E977-4ABD-B27F-98DE25C15DE6","7"
"3/2/2016 4:37:48 PM","Ben Assef","6/11/2016","6/11/2016","","","Kamau's Wedding","","","6/11/2016","","6/11/2016","3/2/2016 4:38:26 PM","1","486C3CD1-FC17-4FE9-ADD8-0FB72212F908","7"
"3/3/2016 1:57:04 PM","Ben Assef","6/18/2016","6/18/2016","","","Chair Delivery","","","6/18/2016","","6/18/2016","3/3/2016 1:57:39 PM","1","2A720007-25B6-4DF6-B591-83AB17EB9EC9","7"
"3/7/2016 11:26:27 AM","Ben Assef","8/20/2016","8/20/2016","","5:00 PM","Kelley Bower Wedding","4:00 PM","12:00 PM","8/20/2016","5:00 PM","8/20/2016","3/7/2016 11:28:28 AM","1","766F9CD4-59AC-4CCE-96B4-766D04FE2728","7"
"3/8/2016 10:59:27 AM","Ben Assef","7/15/2016","7/15/2016","","12:00 AM","Todd Wickre's Wedding","6:00 PM","2:00 PM","7/15/2016","12:00 AM","7/15/2016","3/8/2016 11:00:40 AM","1","978F6761-2EBC-43B5-AA13-A180B473CADB","7"
"3/9/2016 7:10:08 AM","ben assef","6/22/2016","6/22/2016","","10:00 PM","Silent Movie 2016","9:00 PM","5:00 PM","6/22/2016","10:00 PM","6/22/2016","3/9/2016 7:10:54 AM","1","01C0E9E2-DBCF-458C-8475-979BD49BC3FB","7"
"3/9/2016 7:54:31 AM","ben assef","6/25/2016","6/20/2016","","","Rochesterfest 2016","","","6/20/2016","","6/25/2016","3/9/2016 7:55:05 AM","6","340053B8-3495-4703-BB4A-2EB040C648D0","7"
"3/9/2016 10:25:37 AM","Ben Assef","4/21/2016","4/21/2016","","7:00 PM","Business After Hours","5:00 PM","4:00 PM","4/21/2016","7:00 PM","4/21/2016","3/9/2016 10:27:14 AM","1","F5DB4846-CD4A-4755-B0E7-F447E125EBAE","7"
"3/10/2016 10:53:50 PM","Ben Assef","6/25/2016","6/25/2016","","4:00 PM","Steamboat Days Car Show","11:00 AM","8:00 AM","6/25/2016","4:00 PM","6/25/2016","3/10/2016 11:06:30 PM","1","E906B5A9-E539-48A6-8824-B78A0AEE9CFA","7"
"3/15/2016 11:10:08 PM","ben assef","6/15/2016","6/15/2016","","9:00 PM","Servant Day 2016","8:00 PM","10:00 AM","6/15/2016","9:00 PM","6/15/2016","3/15/2016 11:11:02 PM","1","9174F6F3-CA3D-4AF0-90A3-6EEBA7605771","7"
"3/15/2016 11:36:21 PM","Ben Assef","3/15/2016","3/15/2016","","","Pert Near Lighting Options","","","3/15/2016","","3/15/2016","3/15/2016 11:37:43 PM","1","5C38BF7C-6E98-4BCC-8446-961697BCDCED","7"
"3/16/2016 12:43:51 AM","Ben Assef","6/25/2016","6/25/2016","","12:00 AM","Fountain Trail Days","9:00 PM","5:00 PM","6/25/2016","12:00 AM","6/25/2016","3/16/2016 12:45:13 AM","1","C0EE71C3-C645-45B7-97AB-BB2BDCA6F5B7","7"
"3/16/2016 11:15:33 PM","Ben Assef","5/22/2016","5/22/2016","","7:30 PM","Rochester Police Benevolent Fundraiser ","5:00 PM","10:00 AM","5/22/2016","7:30 PM","5/22/2016","3/16/2016 11:17:52 PM","1","35DB89D9-5105-47D8-8CA3-28D62D7CE561","7"
"3/17/2016 12:16:13 AM","ben assef","5/14/2016","5/12/2016","","","Jam 4 Jam 2016","","","5/12/2016","","5/14/2016","3/17/2016 12:17:36 AM","3","1515DDCF-E8E3-4156-8ED1-C4EB3449AC75","7"
"3/18/2016 2:02:10 PM","Sean O'Connell","7/9/2016","7/8/2016","","","EcoFest 2016","","","7/8/2016","","7/9/2016","3/18/2016 2:04:05 PM","2","8F0B0CF1-9C98-4D05-9E83-064AFDCC5256","7"
"3/22/2016 12:45:32 AM","Ben Assef","7/3/2016","7/1/2016","","","Harmony Park's 20th","","","7/1/2016","","7/3/2016","3/22/2016 12:46:45 AM","3","7B516469-AA60-4085-8329-0D2EA425D512","7"
"3/25/2016 1:29:18 PM","Ben Assef","3/25/2016","3/25/2016","","","Forager","","","3/25/2016","","3/25/2016","3/25/2016 1:31:52 PM","1","D965BFA7-B368-4FE3-A3E2-38CD1D021F1F","7"
"3/28/2016 11:45:30 PM","Ben Assef","3/2/2016","3/2/2016","","","Lawyer Event","","","3/2/2016","","3/2/2016","3/28/2016 11:46:12 PM","1","7AEA4A60-F1D5-42DC-B4DB-92B88FDAE01A","7"
"3/29/2016 9:21:08 PM","Ben Assef","3/26/2016","3/26/2016","","","Frogtown","","","3/26/2016","","3/26/2016","3/29/2016 9:21:38 PM","1","5AFA6BAC-C344-4DE1-9006-A039A99C6A22","7"
"4/1/2016 5:02:29 PM","Ben Assef","8/20/2016","8/20/2016","","12:00 AM","Valenti Wedding","6:00 PM","12:00 PM","8/20/2016","12:00 AM","8/20/2016","4/1/2016 5:04:19 PM","1","317A53E7-8570-4CEA-A357-EE7756AD25EA","7"
"4/6/2016 1:28:56 AM","Ben Assef","1/15/2017","1/14/2017","","","Eagles Cancer Telethon","","","1/14/2017","","1/15/2017","4/6/2016 1:36:02 AM","2","92BAD45E-8A9E-4FF3-AE51-6BBAA5A28055","7"
"4/11/2016 12:45:36 AM","Ben Assef","6/16/2016","6/16/2016","","10:00 PM","Stage Rental","5:00 PM","2:00 PM","6/16/2016","10:00 PM","6/16/2016","4/11/2016 12:47:08 AM","1","05E70786-31FE-4A52-9FE9-0BACBEAF4DA8","7"
"4/11/2016 1:28:13 AM","ben assef","5/2/2015","5/2/2015","","6:00 PM","Rochester Craft Beer Expo 2016","2:00 PM","10:00 AM","5/2/2015","6:00 PM","5/2/2015","4/11/2016 1:28:39 AM","1","99BAF309-1154-4911-9550-273290B0FE97","7"
"4/11/2016 11:16:36 PM","Ben Assef","4/9/2016","4/9/2016","","","Stage Rental","","","4/9/2016","","4/9/2016","4/11/2016 11:17:38 PM","1","D8380654-FF2E-43B9-B8E8-7A78158D372E","7"
"4/19/2016 1:32:47 PM","Ben Assef","4/23/2016","4/23/2016","","3:00 PM","Kidabaloo","10:00 AM","7:00 AM","4/23/2016","3:00 PM","4/23/2016","4/19/2016 1:35:19 PM","1","13438A2E-D39D-49F0-9359-CF1BFB261960","7"
"4/20/2016 9:34:01 AM","Ben Assef","10/22/2016","10/22/2016","","","Theresa Caputo Live!","","","10/22/2016","","10/22/2016","4/20/2016 9:35:18 AM","1","9D2DDD01-CB63-4D62-B0A4-691DA0DF7D1D","7"
"5/7/2016 11:52:13 PM","Sean O'Connell","8/13/2016","8/11/2016","","","Big Wu Family Reunion 2016","4:00 PM","","8/11/2016","","8/13/2016","5/7/2016 11:53:30 PM","3","8D948933-9EF5-40A4-ADF2-1D465F407B57","7"
"5/11/2016 12:46:35 PM","Ben Assef","6/4/2016","6/3/2016","","","Cheese Fest","","","6/3/2016","","6/4/2016","5/11/2016 12:47:39 PM","2","44283EB2-BD01-4937-A417-E750465CE24A","7"
"5/16/2016 10:36:54 AM","Ben Assef","9/24/2016","9/24/2016","","11:30 PM","Dirty Word Band","7:00 PM","3:00 PM","9/24/2016","5:00 PM","9/24/2016","5/16/2016 10:38:11 AM","1","9347D52D-59AF-48A9-854A-1A15EA72D459","7"
"5/17/2016 10:05 PM","Ben Assef","6/25/2016","6/25/2016","","11:00 PM","Summer Solstice Party","6:00 PM","2:00 PM","6/25/2016","11:00 PM","6/25/2016","5/17/2016 10:06:40 PM","1","E52CAAC5-8077-4D70-B56C-3066DC298E6D","7"
"5/19/2016 10:23:19 PM","iPhone","6/4/2016","6/4/2016","","6:00 PM","St Paul Summer Beer Fest 2016","1:00 PM","9:30 AM","6/4/2016","6:00 PM","6/4/2016","5/19/2016 10:23:59 PM","1","9CECD8F4-42B6-4E6B-8406-86C4A103238F","7"
"5/25/2016 11:41:32 AM","Ben Assef","6/4/2016","6/4/2016","","","Staging Rental","","","6/3/2016","","6/5/2016","5/25/2016 11:49:21 AM","1","A474F296-077C-408B-95F2-2BFCAB285959","7"
"5/25/2016 3:36:42 PM","Ben Assef","11/19/2016","11/19/2016","","","A Live & Love Affair Gala - An Evening With Gatsby","","","11/19/2016","","11/19/2016","5/25/2016 3:39 PM","1","BF2BE984-EBC0-4CBF-A259-DDF065E3F0BE","7"
"5/27/2016 10:42:56 AM","Ben Assef","8/27/2016","8/27/2016","","11:00 PM","Five West Block Party","2:00 PM","9:00 AM","8/27/2016","11:00 PM","8/27/2016","5/27/2016 10:46:14 AM","1","5A035757-52F6-4822-81F3-406C45B98A14","7"
"5/31/2016 9:11:12 PM","Ben Assef","6/10/2016","6/10/2016","","11:00 PM","Hwy 44 Bar and Grill Block Party","6:00 PM","12:00 PM","6/10/2016","12:00 PM","6/13/2016","5/31/2016 9:15:57 PM","1","AC0B0467-952D-4122-86C0-5F66810B9C02","7"
"6/6/2016 4:14:10 PM","Sean O'Connell","8/29/2016","6/6/2016","","7:00 PM","Zumba on the Plaza 2016","7:00 PM","5:00 PM","6/6/2016","5:30 PM","8/29/2016","6/6/2016 4:16:01 PM","85","35881408-49B1-45DF-97FF-FEF3B4A8687C","7"
"6/6/2016 4:28:26 PM","Ben Assef","6/17/2016","6/17/2016","","9:30 PM","Dueling Pianos","6:00 PM","12:00 PM","6/17/2016","9:30 PM","6/17/2016","6/6/2016 4:40:44 PM","1","83C276F3-A694-426B-8AD6-D6A1630C1C6D","7"
"6/6/2016 10:06:45 PM","Ben Assef","6/17/2016","6/17/2016","","","Speaker Rental","","","6/17/2016","","6/17/2016","6/6/2016 10:07:16 PM","1","05F63D21-D727-4283-B7D1-F06F28F60BEF","7"
