"Power","9/7/2015 2:14:54 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","A80A19D8-CC87-43DE-96C6-9DF1FF1E51AC","30 A 10'","0","9/7/2015 2:15:35 PM","1","","4B787E3A-83B0-4AE2-B4F6-C510B7946046","","2","220"
"Speaker","9/7/2015 2:15:35 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","55228962-8E57-45CC-8279-19638BF6386A","NL2 Jumper","0","9/7/2015 2:16:51 PM","1","","6BCB11D6-6762-4895-97C2-65ABDCA7518D","","2","2-Conductor"
"Speaker","9/7/2015 2:16:51 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","046F441F-8850-4053-BE25-14C64C23FF4A","NL4 50'","0","9/7/2015 2:19:09 PM","1","","1334B06A-24A6-41EA-864C-CE57287ED040","","4","4-Conductor"
"Speaker","9/7/2015 2:17:07 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","AF8F9057-75D1-4637-BD7A-A18D5DDA8EEE","NL4 100'","0","9/7/2015 2:17:53 PM","1","","D1D05B6E-F572-44CE-AC59-8B331FC68B4A","","2","4-Conductor"
"Audio","9/7/2015 2:17:53 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","E16CF1C0-3422-4368-AEEA-AA383C2D0821","NL4 10'","0","9/7/2015 2:18:24 PM","1","","225E07DB-FE1A-4CD9-BDEE-226768905FB7","","3","Speaker"
"Audio","9/7/2015 2:18:24 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","44AFC7DB-98D8-4B0A-A170-E80267B433F9","NL4 25'","0","9/7/2015 2:18:24 PM","1","","F3E2BDC9-69F3-438D-B8D1-5DCD5C47F105","","1","Speaker"
"Speaker","9/7/2015 2:19:09 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","B4B3194A-0391-430C-AFF6-1D38307CE422","NL2 50'","0","9/7/2015 2:19:45 PM","1","","AAEE92B4-F2A9-41D3-B2AE-3A2C5DEFE2D7","","4","2-Conductor"
"Power","9/7/2015 2:19:45 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","58FBD54E-C95F-4715-8C95-F719D77E3809","Stage Stringer","0","9/7/2015 2:19:45 PM","1","","EE1DB0B8-AE9F-4D50-A39F-3E431287D839","","1","Edison"
"Routers","9/7/2015 2:20:22 PM","Ben Assef","Networking","","89A7A43A-04E8-43A8-926C-51C99022583A","ADC1BB0C-3EF5-493D-AA2C-76D4A6D5F941","Asus Router","0","9/7/2015 2:20:22 PM","1","","73CE6765-DF2A-42B4-80AA-8B2740E5D14C","","1",""
"","9/7/2015 2:20:36 PM","Ben Assef","Misc.","","89A7A43A-04E8-43A8-926C-51C99022583A","0"," iPad w/Charger","0","9/7/2015 2:22:30 PM","1","","36AABDD8-DAD8-4C11-BC15-069E3FF18685","","1",""
"Audio","9/7/2015 2:22:30 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","4C9F6665-FCBA-8249-8A3B-79D1A20F23DE","Little Bro","0","9/7/2015 2:23:01 PM","1","","A8B5125D-CE86-4E05-8689-E0234FC5CD08","0","2","Snakes"
"Audio","9/7/2015 2:23:01 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","61575A30-962C-4515-A755-188EE6567C2C","12 Channel WW","0","9/7/2015 2:23:01 PM","1","","FF9CAA6A-FF20-49BE-B10F-F794CB3163D2","","1","Snake"
"Audio","9/7/2015 2:23:12 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","5CB84FE6-E3F3-D24C-A280-4D71132FDD64","XLR 25'","0","9/7/2015 2:24:44 PM","1","","6286CC8C-094A-4808-AED5-2E0410B43BCA","0","20",""
"Audio","9/7/2015 2:23:22 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","1241DBD4-D3FD-B24E-8088-3CC575C39821","XLR 10'","0","9/7/2015 2:24:44 PM","1","","8FBFF64A-8720-4B8F-8E28-7F67B1DE468C","0","10",""
"Audio","9/7/2015 2:23:28 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","9C658EF9-29A6-DC4E-8B11-69A610AE0F2C","XLR 50'","0","9/7/2015 2:24:44 PM","1","","01C395DA-E65E-46FC-879B-C22B19F15534","0","2",""
"","9/7/2015 2:24:18 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","0","Cali (f) > Tails","0","9/7/2015 2:24:44 PM","1","","DA639373-05BB-4928-BE8D-34B8719FBC38","","1",""
"Power","9/7/2015 2:27:12 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","39924D4F-390C-304C-B7B0-77EDB6077E6C","AC 25'","0","9/7/2015 2:27:51 PM","1","","6837FFF5-AFAB-4262-BE27-3A0F3EF28D58","","2","Edison"
"Power","9/7/2015 2:27:19 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","30CA56C5-65DC-0946-A501-7B3036E60EFE","AC 10'","0","9/7/2015 2:27:51 PM","1","","F7CAE54A-C0AC-42BC-9D67-5384486410AF","","4","Edison"
"Power","9/7/2015 2:27:22 PM","Ben Assef","Cabling","","89A7A43A-04E8-43A8-926C-51C99022583A","15B139EF-9876-874B-A4EC-456333BC2A22","AC 50'","0","9/7/2015 2:27:51 PM","1","","9D4E8621-7800-416B-8D93-FB6100865E3B","0","2","Edison"
"","9/7/2015 2:27:51 PM","Ben Assef","Misc.","","89A7A43A-04E8-43A8-926C-51C99022583A","AF16D717-EAB8-46A7-ADC6-F98408D943EC","Gaff Tape","0","9/7/2015 2:27:51 PM","1","","F8EEF0EC-D8EE-4E1B-B3D9-8CF38343715C","","1",""
"","9/7/2015 2:27:59 PM","Ben Assef","Misc.","","89A7A43A-04E8-43A8-926C-51C99022583A","DED8E4B1-212C-4670-952D-1981C8EE3E40","Spike Tape","0","9/7/2015 2:27:59 PM","1","","B17DC6AB-76C9-4FCA-891D-A743F0BB56EA","","1",""
"","9/7/2015 2:28:06 PM","Ben Assef","Misc.","","89A7A43A-04E8-43A8-926C-51C99022583A","9532FD51-2AA0-4739-B507-FD0D1CD13CD1","E-Tape","0","9/7/2015 2:28:06 PM","1","","40DB6124-5B2B-46CE-93AC-FA5A74FEEC0B","","1",""
"LED ","9/7/2015 11:29:27 PM","Ben Assef","Lighting",".4","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","Toughstick - Short","0","9/7/2015 11:31:37 PM","1","","7ADD7A3A-901D-4EF5-B1E5-05EBF740B099","35","6","Tree lighting"
"LED","9/7/2015 11:39:24 PM","Ben Assef","Side Stage Lighting",".4","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","Toughstick","0","9/7/2015 11:39:52 PM","1","","E2C82C3C-ACBC-49E5-A102-EEF3EB9FCE21","35","4",""
"Microphone","9/7/2015 11:40:41 PM","Ben Assef","Side Stage Audio",".4","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","Microphone Package","0","9/7/2015 11:43:05 PM","1","","BD178002-B846-4243-95F0-18B43DE2F6FB","75","1",""
"FOH","9/7/2015 11:43:05 PM","Ben Assef","Main Stage Labor","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","Audio Engineer","0","9/7/2015 11:44:08 PM","3","","487D5B49-FA13-4E2D-9B0E-CEC9EA5871AA","250","1",""
"Monitor","9/7/2015 11:44:08 PM","Ben Assef","Main Stage Labor","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","Audio Engineer","0","9/7/2015 11:44:37 PM","3","","849D0585-9ADD-4772-B2D3-20990F522823","250","1",""
"","9/7/2015 11:44:37 PM","Ben Assef","Main Stage Labor","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","Lighting Designer","0","9/7/2015 11:46:47 PM","3","","CDDF9460-8072-4231-B8E5-CC1A347CB1C5","250","1",""
"","9/7/2015 11:46:47 PM","Ben Assef","Main Stage Labor","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","Production Assistant","0","9/7/2015 11:48:05 PM","3","","C6153FC5-9672-474B-8A01-31DB2E9B95B4","150","1",""
"","9/7/2015 11:48:05 PM","Ben Assef","Side Stage Labor","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","Audio Engineer","0","9/7/2015 11:48:51 PM","3","","455EDD97-1250-437F-A060-354114CB3922","250","1",""
"","9/7/2015 11:48:51 PM","Ben Assef","Side Stage Labor","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","Lighting Designer","0","9/7/2015 11:51:06 PM","3","","44C59AA7-31B0-42F3-A19C-0FB41B6CFB8B","150","1",""
"","9/7/2015 11:51:06 PM","Ben Assef","Side Stage Labor","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","Production Assistant","0","9/8/2015 9:42:21 AM","3","","261D62F6-A6ED-4CC5-851E-1B77FA2F46A5","150","1",""
"Main stage","9/8/2015 9:42:21 AM","Ben Assef","Day Shift Labor","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","Audio Engineer","0","9/9/2015 10:46:43 AM","1","","6C8298F3-DE3C-4D82-8F42-801E25ECB1AA","100","2",""
"Side stage","9/8/2015 9:43:23 AM","Ben Assef","Day Shift Labor","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","Audio Engineer","0","9/9/2015 10:46:43 AM","2","","0C880723-C94E-4136-89BC-9731425BFA61","100","1",""
"Rental","9/8/2015 10:04:28 AM","Ben Assef","Main Stage Recording","","2A5764BB-FF6F-4CB9-89A4-417F0AFB768A","0","AES 50 Interface","0","9/8/2015 10:05:06 AM","1","","96D2BBF5-E9FA-4D2D-BF07-B079EA43F1B7","250","1",""
"Speaker","9/8/2015 9:56:07 PM","Ben Assef","Audio","","E0C57B1B-7E8E-4906-AFEA-E7A9384F6CF4","4359F11E-CCCD-7545-ACDE-96C4C1607EFC","PRX612M","0","9/8/2015 9:56:14 PM","1","","AC746D1D-2AE3-4E22-AC73-3F02EAA9D01C","35","2","Powered"
"","9/8/2015 9:56:14 PM","Ben Assef","Audio","","E0C57B1B-7E8E-4906-AFEA-E7A9384F6CF4","0","Speaker Stand","0","9/8/2015 9:56:47 PM","1","","C6C8C886-6560-4F58-994D-9EC311CA30FA","7.5","2",""
"Microphone ","9/8/2015 9:56:47 PM","Ben Assef","Audio","","E0C57B1B-7E8E-4906-AFEA-E7A9384F6CF4","0","Wireless Mic","0","9/8/2015 9:59:13 PM","1","","DAB6646E-C8C1-429F-8C42-C7126C7B732C","50","2","Handheld"
"Mixer - Wireless","9/8/2015 9:57:32 PM","Ben Assef","Audio","","E0C57B1B-7E8E-4906-AFEA-E7A9384F6CF4","F1B5A136-85FE-4E4E-BE5F-8E42DF67A000","XR18","0","9/8/2015 9:57:43 PM","1","","BA738A78-2CD7-4930-BA6E-578B6CCBD839","75","1",""
"","9/8/2015 9:59:13 PM","Ben Assef","Labor","","E0C57B1B-7E8E-4906-AFEA-E7A9384F6CF4","25E349AD-8E1F-0E4C-A6BE-E747C982A1A8","Audio Engineer","0","6/8/2016 12:12:49 PM","1","","157442F6-A423-48C6-A571-A8FC4AB96749","40","5.5","Hourly"
"Speakers","9/9/2015 8:28:11 AM","ben assef","Audio","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","VRX 932","0","9/9/2015 8:28:11 AM","1","","6F7C5936-602E-4D40-8205-B39569C90CD8","60","8","Array"
"Speakers","9/9/2015 8:28:11 AM","ben assef","Audio","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","VTX G28","0","9/9/2015 8:28:11 AM","1","","37081844-D268-4320-83BA-C6C960D0E7C3","150","2","Subwoofer"
"Amps","9/9/2015 8:28:11 AM","ben assef","Audio","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","I-Tech 8000","0","9/9/2015 8:28:11 AM","1","","CFFC1152-5BB6-47CD-ACDE-D9F228B424E2","75","2",""
"Amps","9/9/2015 8:28:11 AM","ben assef","Audio","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","I-Tech 12000HD","0","9/9/2015 8:28:11 AM","1","","D116108E-1CF1-4B8A-A7E6-3AF042AFD0F6","100","2",""
"Mixers","9/9/2015 8:28:11 AM","ben assef","Audio","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Qu-16","0","9/9/2015 8:28:11 AM","1","","0DA4E6F2-C458-4C01-BD0D-A49AB56CEE74","150","1",""
"Snake","9/9/2015 8:28:11 AM","ben assef","Audio","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","AR2412","0","9/9/2015 8:28:11 AM","1","","8861608B-0E8C-4D9D-BC96-ECE506DECCA9","50","1","Stage Box"
"","9/9/2015 8:28:11 AM","ben assef","Audio","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Wireless Microphone","0","9/9/2015 8:28:11 AM","1","","56F682CE-B283-45C2-9852-338E78A5F2BD","50","2",""
"","9/9/2015 8:28:11 AM","ben assef","Audio","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Intercom System","0","9/9/2015 8:28:11 AM","1","","7513D27F-A1A2-4866-84F1-030AD6FC4BB8","700","1","6 headsets"
"Lifts","9/9/2015 8:28:11 AM","ben assef","Audio","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","ST-132","0","9/9/2015 8:28:11 AM","1","","FF6DA7F5-6F15-4E1E-B342-A4A04F82CF60","35","4","Speaker Stand"
"Conventional","9/9/2015 8:28:11 AM","ben assef","Lighting","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Source Four Par","0","9/9/2015 8:28:11 AM","1","","692C27ED-593B-4D55-BA3E-8EBFC66D030A","15","24","Par Cans"
"Conventional","9/9/2015 8:28:11 AM","ben assef","Lighting","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Elipsoidal","0","9/9/2015 8:28:11 AM","1","","2006AAA8-5B0D-4328-872F-0CE3DD49B47E","40","6",""
"Conventional","9/9/2015 8:28:11 AM","ben assef","Lighting","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","18ch Dimmer Rack","0","9/9/2015 8:28:11 AM","1","","4608190C-5507-4F14-8684-4FDA71E7D80F","200","2","Dimmer"
"LED","9/9/2015 8:28:11 AM","ben assef","Lighting","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","LED Stick","0","9/9/2015 8:28:11 AM","1","","FF4AA0E2-01A4-445C-8AFD-D2426271A889","35","14","Outdoor"
"LED","9/9/2015 8:28:11 AM","ben assef","Lighting","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","V12's","0","9/9/2015 8:28:11 AM","1","","E543ADC7-A201-4640-A3C9-4C73039BFC4D","35","12",""
"","9/9/2015 8:28:11 AM","ben assef","Lighting","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","10' Truss Tower","0","9/9/2015 8:28:11 AM","1","","C60867B0-2E2D-4BC4-8411-2BAABC06BC5F","100","7",""
"Deck","9/9/2015 8:28:11 AM","ben assef","Staging","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Stage Deck 4' x 8'","0","9/9/2015 8:28:11 AM","1","","FD1D9CEF-CE9D-4D52-AF75-B1FFA41FADEC","55","30",""
"Legs","9/9/2015 8:28:11 AM","ben assef","Staging","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Legs 3'","0","9/9/2015 8:28:11 AM","1","","BC9A28E2-BC4B-4BDA-9E4C-B537F1090AA8","4","120",""
"Steps","9/9/2015 8:28:11 AM","ben assef","Staging","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Short Steps","0","9/9/2015 8:28:11 AM","1","","E89406AF-0360-4326-A5F1-6AAFD013DBD2","25","2",""
"Lights","9/9/2015 8:28:11 AM","ben assef","Lighting","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Torrent F5's","0","9/9/2015 8:28:11 AM","1","","5A11CDE7-4546-4C2A-9BA8-52B0AD8C8243","60","8","Moving"
"","9/9/2015 8:28:11 AM","ben assef","Staging","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Pipe and Drape","0","9/9/2015 8:28:11 AM","1","","B5E2DFD6-1DE2-4EA4-9E96-E50750A2F0A1","250","1","soft goods"
"","9/9/2015 8:28:11 AM","ben assef","Labor","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Audio Engineer","0","9/9/2015 8:28:11 AM","1","","0ED9D09C-1755-412C-9551-EF6AFB7EE2C0","390","1",""
"","9/9/2015 8:28:11 AM","ben assef","Labor","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Production Assistant","0","9/9/2015 8:28:11 AM","1","","05D58454-0D24-43D9-9684-BF1776B0CC3B","200","3",""
"","9/9/2015 8:28:11 AM","ben assef","Labor","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Lighting Designer","0","9/9/2015 8:28:11 AM","1","","F1653EF6-BFAF-44E1-833A-E92533669017","400","2",""
"","9/9/2015 8:28:11 AM","ben assef","Labor","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","General Labor","0","9/9/2015 8:28:11 AM","1","","AA649EA1-210F-4F4E-A655-6B1A73E6FD17","30","100","Hourly"
"","9/9/2015 8:28:11 AM","Ben Assef","The Wall","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Scaffolding","0","9/9/2015 8:28:11 AM","1","","D08FF1FC-14C2-4137-A8E8-ADC75D832632","906.04","1",""
"","9/9/2015 8:28:11 AM","Ben Assef","The Wall","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Construction Materials","0","9/9/2015 8:28:11 AM","1","","DB9AD07E-5219-476D-90C4-F8DC7BFFC83F","773.28","1",""
"Materials ","9/9/2015 8:28:11 AM","Ben Assef","The Wall","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Design/decor ","0","9/9/2015 8:28:11 AM","1","","CD22D7FC-89D9-4E88-82D3-BAFCAD3FD581","1600","1","+ Labor"
"","9/9/2015 8:28:11 AM","Ben Assef","The Wall","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Carpentry","0","9/9/2015 8:28:11 AM","1","","C1AB555D-C8DE-4960-B297-80D4CBBBA143","1000","1",""
"Delivery/Set ","9/9/2015 8:28:11 AM","Ben Assef","The Wall","","D3802048-CCC6-42A3-8775-A3A96FCC8FE0","0","Labor","0","9/9/2015 8:28:11 AM","1","","17ECEF69-C981-4361-851A-5A93D8F50260","680","1","/Demo/Disposal"
"Speakers","9/9/2015 2:04:58 PM","Ben Assef","Audio","","5A59470D-5EEC-4C08-9C7B-E9C4B0A67C02","0","VRX 932","0","9/9/2015 2:04:58 PM","1","","D4CB57DA-75DE-4267-8EC4-0F0ACB3819D6","60","4","Array"
"Speakers","9/9/2015 2:04:58 PM","Ben Assef","Audio","","5A59470D-5EEC-4C08-9C7B-E9C4B0A67C02","0","VTX G28","0","9/9/2015 2:04:58 PM","1","","F4127152-3BC6-4251-8E7C-AA6EEFB6521F","150","2","Subwoofer"
"Amps","9/9/2015 2:04:58 PM","Ben Assef","Audio","","5A59470D-5EEC-4C08-9C7B-E9C4B0A67C02","0","I-Tech 12000HD","0","9/9/2015 2:04:58 PM","1","","025B4C04-561C-43FE-A846-29E68FFD64D5","100","1","Single"
"Amps","9/9/2015 2:04:58 PM","Ben Assef","Audio","","5A59470D-5EEC-4C08-9C7B-E9C4B0A67C02","0","I-Tech 8000","0","9/9/2015 2:04:58 PM","1","","0AA0C7A3-ABDF-482B-ADC4-D15DA3B2A476","75","1","Single"
"Amps","9/9/2015 2:04:58 PM","Ben Assef","Audio","","5A59470D-5EEC-4C08-9C7B-E9C4B0A67C02","0","XTI 4002","0","9/9/2015 2:04:58 PM","1","","E52214C8-7022-4A87-9F93-256648497A38","50","3","Single"
"Speakers","9/9/2015 2:04:58 PM","Ben Assef","Audio","","5A59470D-5EEC-4C08-9C7B-E9C4B0A67C02","0","CM15V","0","9/9/2015 2:04:58 PM","1","","78E8200B-BCB1-45BC-B23C-73466BCDA9B3","25","4","Monitors"
"Speakers","9/9/2015 2:04:58 PM","Ben Assef","Audio","","5A59470D-5EEC-4C08-9C7B-E9C4B0A67C02","0","3-way Drum Fill","0","9/9/2015 2:04:58 PM","1","","3674E030-E943-4FF1-97DC-46472853FCCE","50","1","Monitors"
"Microphone","9/9/2015 2:04:58 PM","Ben Assef","Audio","","5A59470D-5EEC-4C08-9C7B-E9C4B0A67C02","0","Microphone Package","0","9/9/2015 2:04:58 PM","1","","587604D7-4462-4280-9723-11AD630752E6","75","1",""
"Mixer","9/9/2015 2:04:58 PM","Ben Assef","Audio","","5A59470D-5EEC-4C08-9C7B-E9C4B0A67C02","0","Pro1","0","9/9/2015 2:04:58 PM","1","","DEC24B9D-48E1-4E0C-8205-05251456AAEE","250","1","Digital"
"","9/9/2015 2:04:58 PM","Ben Assef","Labor","","5A59470D-5EEC-4C08-9C7B-E9C4B0A67C02","0","Audio Engineer","0","9/9/2015 2:04:58 PM","1","","36D7ABFD-B800-44AC-8630-7EA6607D62F6","300","1",""
"Deck","9/14/2015 10:38:58 AM","Sean O'Connell","Staging","","CB7A685B-6A35-4C8C-8886-0DEC7D977A93","B9BE5966-42C5-0844-8493-F1E309B9A888","Stage Deck 4' x 8'","0","9/14/2015 10:39:19 AM","1","","C2D549B3-CE7B-486C-854D-F3DEBF4B3344","50","30",""
"Legs","9/14/2015 10:39:24 AM","Sean O'Connell","Staging","","CB7A685B-6A35-4C8C-8886-0DEC7D977A93","33B977F3-9722-8C49-A623-CC9A752C2F97","Legs 16""","0","6/8/2016 12:02:55 PM","1","","A92F064F-6637-49D6-8DDD-2C8B5C325FB8","3","",""
"Legs","9/14/2015 10:39:28 AM","Sean O'Connell","Staging","","CB7A685B-6A35-4C8C-8886-0DEC7D977A93","E2A1FD0A-5C93-004F-B31C-8B030D7A74E4","Legs 3'","0","6/8/2016 12:02:56 PM","1","","8B445746-18B8-402F-97D8-2259528CEA30","4","",""
"Tools","9/14/2015 10:39:41 AM","Sean O'Connell","Staging","","CB7A685B-6A35-4C8C-8886-0DEC7D977A93","1F212899-EECE-DF4F-887D-228263B64876","Large Staging Key","0","9/14/2015 10:39:41 AM","1","","231FBCD1-50BD-4273-9C00-EF92322891DB","0","1",""
"Tools","9/14/2015 10:39:42 AM","Sean O'Connell","Staging","","CB7A685B-6A35-4C8C-8886-0DEC7D977A93","5C4F3D9C-303C-7747-ACA4-5E610225B817","Small Staging Key","0","9/14/2015 10:39:42 AM","1","","4B142712-0501-44E5-A18C-AE9FC758BDAF","0","1",""
"Stairs","9/14/2015 10:40:04 AM","Sean O'Connell","Staging","","CB7A685B-6A35-4C8C-8886-0DEC7D977A93","0","Short Stairs","0","9/14/2015 10:40:27 AM","1","","CE256C1E-9465-4B3E-A73C-4019034664FB","","1",""
"Skirting","9/14/2015 10:40:30 AM","Sean O'Connell","Staging","","CB7A685B-6A35-4C8C-8886-0DEC7D977A93","5E4306FF-84BA-4317-8567-01794849A84F","Stage Skirt","0","6/8/2016 12:02:57 PM","1","","B9750182-FCC2-4E0E-85C5-125440D797E8","4","","16"" - Per Foot"
"","9/14/2015 10:42:36 AM","Sean O'Connell","Staging","","CB7A685B-6A35-4C8C-8886-0DEC7D977A93","DD274825-F3FF-40E9-814A-D47F3B3F2519","Level - 4'","0","6/8/2016 12:02:59 PM","1","","C4B6A91D-08BC-4896-9169-41D68FCC8BC8","","",""
"Shims","9/14/2015 10:43:42 AM","Sean O'Connell","Misc.","","CB7A685B-6A35-4C8C-8886-0DEC7D977A93","F055E648-36CB-C74A-96E6-0006CFEEBD79","Shim (by case)","0","9/14/2015 10:43:44 AM","1","","A70DE98E-A404-4B8D-A42D-D9A8104FE0AF","0","2",""
"Lighting","9/14/2015 10:44:56 AM","Sean O'Connell","Cabling","","6523D905-839B-4342-8F7D-66F4AA84770A","D4C3ED3E-A3F6-40D7-8C16-D15B80DA265D","Socapex 50'","0","9/14/2015 10:45:05 AM","1","","6B42896F-1E5D-40F6-B561-36F9D9CCE13A","","2",""
"Lighting","9/14/2015 10:45:05 AM","Sean O'Connell","Cabling","","6523D905-839B-4342-8F7D-66F4AA84770A","691F133D-F766-40B5-BA1C-30FF4AF67CA5","Socapex 75'","0","9/14/2015 10:45:25 AM","1","","811F7DBE-E104-404A-A2FE-A411E158196B","","2",""
"Lighting","9/14/2015 10:45:25 AM","Sean O'Connell","Cabling","","6523D905-839B-4342-8F7D-66F4AA84770A","0","Socapex 100'","0","9/14/2015 10:46:12 AM","1","","3914DFC0-1865-4623-B6FD-38FA247E61C5","","2",""
"Truss","9/14/2015 10:46:18 AM","Sean O'Connell","Rigging","","6523D905-839B-4342-8F7D-66F4AA84770A","2DD0DAA3-F1B1-479B-A551-66348D2366FC","Truss 10'","0","9/14/2015 10:46:42 AM","1","","8EAC4EEA-88CA-4852-8B28-D862E1CB8184","25","1","Global"
"Truss","9/14/2015 10:46:58 AM","Sean O'Connell","Rigging","","6523D905-839B-4342-8F7D-66F4AA84770A","CDFC9317-EE21-4F55-8360-3C2DEF468BD7","Truss Pins","0","6/8/2016 12:02:59 PM","1","","33ECB25B-19E5-4366-8CEF-C2C2FAF35427","","",""
"Truss","9/14/2015 10:46:59 AM","Sean O'Connell","Rigging","","6523D905-839B-4342-8F7D-66F4AA84770A","C959C68F-477A-4420-B5ED-16F2511F3596","Truss Coupler","0","6/8/2016 12:03 PM","1","","54289079-EFC7-4EA6-806D-7B961AF8831A","","","Hardware"
"Conventional","9/14/2015 10:47:21 AM","Sean O'Connell","Lighting","","6523D905-839B-4342-8F7D-66F4AA84770A","B9D44E7D-C629-6241-A124-81780AD92D1E","Elipsoidal","0","9/14/2015 10:47:25 AM","1","","D29638DE-D529-4FD2-BB37-54D4F82188F3","35","6",""
"LED","9/14/2015 10:47:29 AM","Sean O'Connell","Lighting","","6523D905-839B-4342-8F7D-66F4AA84770A","F5740FF3-FF44-A64C-82C0-5950576DF3C8","V12's","0","9/14/2015 10:47:29 AM","1","","2B94AD29-6723-464E-8231-21BB9F91F605","35","1",""
"Speakers","9/15/2015 1:53:58 PM","Ben Assef","1st Ave Audio",".15","1DD503E9-6362-4188-AFC7-CC8E4F2E5AE8","0","VRX 932","0","9/15/2015 1:53:58 PM","1","","499D791E-538D-4205-8E4D-3D6E2D17C2FC","60","6","Array"
"Speakers","9/15/2015 1:53:58 PM","Ben Assef","1st Ave Audio",".15","1DD503E9-6362-4188-AFC7-CC8E4F2E5AE8","0","VTX G28","0","9/15/2015 1:53:58 PM","1","","A08F4BB4-31CC-40F4-8CF6-6515D4390CEA","150","4","Subwoofer"
"Amps","9/15/2015 1:53:58 PM","Ben Assef","1st Ave Audio",".15","1DD503E9-6362-4188-AFC7-CC8E4F2E5AE8","0","I-Tech 12000HD","0","9/15/2015 3:58:30 PM","1","","F28E9D03-1DC6-462E-9A90-33ECD1EABACF","75","2",""
"Amps","9/15/2015 1:53:58 PM","Ben Assef","1st Ave Audio",".15","1DD503E9-6362-4188-AFC7-CC8E4F2E5AE8","0","I-Tech 8000","0","9/15/2015 1:53:58 PM","1","","37DCF697-83C4-48B3-BCE0-98F8166AAEC7","75","2",""
"Speakers","9/15/2015 1:53:58 PM","Ben Assef","1st Ave Audio",".15","1DD503E9-6362-4188-AFC7-CC8E4F2E5AE8","0","CM15V","0","9/15/2015 1:53:58 PM","1","","3701B87B-9AA4-4E74-BBE9-81C0924A0818","25","5","Monitors"
